Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime
2004-03-09,07.00.00,-200.0,1249.0,-200.0,,1239.0,-200.0,540.0,-200.0,1953.0,1285.0,,,,2004-03-09 07:00:00
2004-03-09,08.00.00,-200.0,1488.0,-200.0,,1653.0,-200.0,388.0,-200.0,2537.0,1782.0,,,,2004-03-09 08:00:00
2004-03-09,09.00.00,-200.0,1300.0,-200.0,,1296.0,-200.0,489.0,-200.0,1989.0,1639.0,,,,2004-03-09 09:00:00
2004-03-09,10.00.00,-200.0,1311.0,-200.0,,1267.0,-200.0,524.0,-200.0,1941.0,1662.0,,,,2004-03-09 10:00:00
2004-03-09,11.00.00,-200.0,1232.0,-200.0,,1210.0,-200.0,565.0,-200.0,1832.0,1478.0,,,,2004-03-09 11:00:00
2004-03-09,12.00.00,-200.0,1113.0,-200.0,,1096.0,-200.0,635.0,-200.0,1636.0,1050.0,,,,2004-03-09 12:00:00
2004-03-09,13.00.00,-200.0,1048.0,-200.0,,1021.0,-200.0,698.0,-200.0,1570.0,846.0,,,,2004-03-09 13:00:00
2004-03-09,14.00.00,-200.0,1054.0,-200.0,,1036.0,-200.0,697.0,-200.0,1585.0,830.0,,,,2004-03-09 14:00:00
2004-03-09,15.00.00,-200.0,1104.0,-200.0,,1102.0,-200.0,670.0,-200.0,1609.0,1480.0,,,,2004-03-09 15:00:00
2004-03-09,16.00.00,-200.0,1130.0,-200.0,,1113.0,-200.0,674.0,-200.0,1623.0,1127.0,,,,2004-03-09 16:00:00
2004-03-09,17.00.00,,1229.0,-200.0,,1348.0,-200.0,565.0,-200.0,1830.0,1445.0,,,,2004-03-09 17:00:00
2004-03-09,18.00.00,,1347.0,-200.0,,1382.0,-200.0,529.0,-200.0,1961.0,1543.0,,,,2004-03-09 18:00:00
2004-03-09,19.00.00,,1424.0,-200.0,,1417.0,-200.0,488.0,-200.0,2092.0,1674.0,,,,2004-03-09 19:00:00
2004-03-09,20.00.00,4.0,1305.0,-200.0,,1188.0,-200.0,546.0,-200.0,1843.0,1524.0,,,,2004-03-09 20:00:00
2004-03-09,21.00.00,,1180.0,-200.0,,1088.0,-200.0,619.0,-200.0,1662.0,1339.0,,,,2004-03-09 21:00:00
2004-03-09,22.00.00,,1029.0,-200.0,,904.0,-200.0,709.0,-200.0,1460.0,992.0,,,,2004-03-09 22:00:00
2004-03-09,23.00.00,,1080.0,-200.0,,902.0,-200.0,702.0,-200.0,1516.0,1048.0,,,,2004-03-09 23:00:00
2004-04-09,00.00.00,,1197.0,-200.0,,1029.0,-200.0,601.0,-200.0,1628.0,1362.0,,,,2004-04-09 00:00:00
2004-04-09,01.00.00,,1006.0,-200.0,,845.0,-200.0,738.0,-200.0,1430.0,978.0,,,,2004-04-09 01:00:00
2004-04-09,02.00.00,,987.0,-200.0,,820.0,-200.0,772.0,-200.0,1400.0,935.0,,,,2004-04-09 02:00:00
2004-04-09,03.00.00,,958.0,-200.0,,735.0,-200.0,816.0,-200.0,1409.0,906.0,,,,2004-04-09 03:00:00
2004-04-09,04.00.00,,962.0,-200.0,,747.0,-200.0,813.0,-200.0,1431.0,913.0,,,,2004-04-09 04:00:00
2004-04-09,05.00.00,,958.0,-200.0,,744.0,-200.0,809.0,-200.0,1419.0,903.0,,,,2004-04-09 05:00:00
2004-04-09,06.00.00,1.0,976.0,-200.0,,780.0,-200.0,795.0,-200.0,1467.0,898.0,,,,2004-04-09 06:00:00
2004-04-09,07.00.00,,1088.0,-200.0,,945.0,-200.0,636.0,-200.0,1613.0,1165.0,,,,2004-04-09 07:00:00
2004-04-09,08.00.00,,1159.0,-200.0,,1016.0,-200.0,595.0,-200.0,1681.0,1260.0,,,,2004-04-09 08:00:00
2004-04-09,09.00.00,2.0,1156.0,-200.0,,988.0,-200.0,615.0,-200.0,1634.0,1250.0,,,,2004-04-09 09:00:00
2004-04-09,10.00.00,,1202.0,-200.0,,1021.0,-200.0,649.0,-200.0,1644.0,1226.0,,,,2004-04-09 10:00:00
2004-04-09,11.00.00,,1226.0,-200.0,,1080.0,-200.0,622.0,-200.0,1697.0,1188.0,,,,2004-04-09 11:00:00
2004-04-09,12.00.00,,1181.0,-200.0,,1091.0,-200.0,638.0,-200.0,1637.0,1072.0,,,,2004-04-09 12:00:00
2004-04-09,13.00.00,,1062.0,-200.0,,969.0,-200.0,729.0,-200.0,1459.0,782.0,,,,2004-04-09 13:00:00
2004-04-09,14.00.00,,1013.0,-200.0,,897.0,-200.0,798.0,-200.0,1351.0,594.0,,,,2004-04-09 14:00:00
2004-04-09,15.00.00,,1029.0,-200.0,,913.0,-200.0,787.0,-200.0,1373.0,607.0,,,,2004-04-09 15:00:00
2004-04-09,16.00.00,,1144.0,-200.0,,1046.0,-200.0,682.0,-200.0,1564.0,879.0,,,,2004-04-09 16:00:00
2004-04-09,17.00.00,,1159.0,-200.0,,1059.0,-200.0,664.0,-200.0,1580.0,945.0,,,,2004-04-09 17:00:00
2004-04-09,18.00.00,,1113.0,-200.0,,978.0,-200.0,705.0,-200.0,1538.0,946.0,,,,2004-04-09 18:00:00
2004-04-09,19.00.00,,1100.0,-200.0,,944.0,-200.0,730.0,-200.0,1524.0,882.0,,,,2004-04-09 19:00:00
2004-04-09,20.00.00,,1037.0,-200.0,,890.0,-200.0,765.0,-200.0,1408.0,735.0,,,,2004-04-09 20:00:00
2004-04-09,21.00.00,,1055.0,-200.0,,988.0,-200.0,720.0,-200.0,1490.0,874.0,,,,2004-04-09 21:00:00
2004-04-09,22.00.00,,980.0,-200.0,,901.0,-200.0,812.0,-200.0,1369.0,731.0,,,,2004-04-09 22:00:00
2004-04-09,23.00.00,,1083.0,-200.0,,1094.0,-200.0,706.0,-200.0,1537.0,926.0,,,,2004-04-09 23:00:00
2004-05-09,00.00.00,,1399.0,-200.0,,1558.0,-200.0,473.0,-200.0,2052.0,1652.0,,,,2004-05-09 00:00:00
2004-05-09,01.00.00,3.0,1194.0,-200.0,,1255.0,-200.0,555.0,-200.0,1694.0,1452.0,,,,2004-05-09 01:00:00
2004-05-09,02.00.00,,970.0,-200.0,,870.0,-200.0,792.0,-200.0,1376.0,943.0,,,,2004-05-09 02:00:00
2004-05-09,03.00.00,,898.0,-200.0,,721.0,-200.0,912.0,-200.0,1264.0,594.0,,,,2004-05-09 03:00:00
2004-05-09,04.00.00,,929.0,-200.0,,769.0,-200.0,879.0,-200.0,1335.0,607.0,,,,2004-05-09 04:00:00
2004-05-09,05.00.00,,913.0,-200.0,,734.0,-200.0,864.0,-200.0,1338.0,646.0,,,,2004-05-09 05:00:00
2004-05-09,06.00.00,,854.0,-200.0,,600.0,-200.0,1102.0,-200.0,1252.0,542.0,,,,2004-05-09 06:00:00
2004-05-09,07.00.00,,881.0,-200.0,,647.0,-200.0,964.0,-200.0,1250.0,550.0,,,,2004-05-09 07:00:00
2004-05-09,08.00.00,,867.0,-200.0,,618.0,-200.0,1042.0,-200.0,1231.0,488.0,,,,2004-05-09 08:00:00
2004-05-09,09.00.00,,885.0,-200.0,,638.0,-200.0,1059.0,-200.0,1248.0,484.0,,,,2004-05-09 09:00:00
2004-05-09,10.00.00,,899.0,-200.0,,654.0,-200.0,1037.0,-200.0,1254.0,481.0,,,,2004-05-09 10:00:00
2004-05-09,11.00.00,1.0,886.0,-200.0,,633.0,-200.0,1071.0,-200.0,1214.0,453.0,,,,2004-05-09 11:00:00
2004-05-09,12.00.00,,864.0,-200.0,,651.0,-200.0,1096.0,-200.0,1193.0,443.0,,,,2004-05-09 12:00:00
2004-05-09,13.00.00,,822.0,-200.0,,611.0,-200.0,1191.0,-200.0,1138.0,403.0,,,,2004-05-09 13:00:00
2004-05-09,14.00.00,,810.0,-200.0,,597.0,-200.0,1255.0,-200.0,1106.0,361.0,,,,2004-05-09 14:00:00
2004-05-09,15.00.00,,784.0,-200.0,,576.0,-200.0,1327.0,-200.0,1060.0,342.0,,,,2004-05-09 15:00:00
2004-05-09,16.00.00,,823.0,-200.0,,633.0,-200.0,1228.0,-200.0,1103.0,366.0,,,,2004-05-09 16:00:00
2004-05-09,17.00.00,,863.0,-200.0,,678.0,-200.0,1153.0,-200.0,1139.0,434.0,,,,2004-05-09 17:00:00
2004-05-09,18.00.00,,880.0,-200.0,,728.0,-200.0,1046.0,-200.0,1167.0,514.0,,,,2004-05-09 18:00:00
2004-05-09,19.00.00,,951.0,-200.0,,859.0,-200.0,897.0,-200.0,1267.0,718.0,,,,2004-05-09 19:00:00
2004-05-09,20.00.00,,942.0,-200.0,,786.0,-200.0,930.0,-200.0,1245.0,705.0,,,,2004-05-09 20:00:00
2004-05-09,21.00.00,,988.0,-200.0,,859.0,-200.0,845.0,-200.0,1341.0,799.0,,,,2004-05-09 21:00:00
2004-05-09,22.00.00,,1008.0,-200.0,,845.0,-200.0,832.0,-200.0,1349.0,856.0,,,,2004-05-09 22:00:00
2004-05-09,23.00.00,,965.0,-200.0,,769.0,-200.0,878.0,-200.0,1315.0,667.0,,,,2004-05-09 23:00:00
2004-06-09,00.00.00,,957.0,-200.0,,717.0,-200.0,911.0,-200.0,1322.0,579.0,,,,2004-06-09 00:00:00
2004-06-09,01.00.00,1.0,921.0,-200.0,,666.0,-200.0,954.0,-200.0,1288.0,480.0,,,,2004-06-09 01:00:00
2004-06-09,02.00.00,,854.0,-200.0,,562.0,-200.0,1106.0,-200.0,1224.0,400.0,,,,2004-06-09 02:00:00
2004-06-09,03.00.00,,826.0,-200.0,,504.0,-200.0,1250.0,-200.0,1204.0,385.0,,,,2004-06-09 03:00:00
2004-06-09,04.00.00,-200.0,828.0,-200.0,,501.0,-200.0,1281.0,-200.0,1189.0,385.0,,,,2004-06-09 04:00:00
2004-06-09,05.00.00,,892.0,-200.0,,580.0,-200.0,1076.0,-200.0,1271.0,516.0,,,,2004-06-09 05:00:00
2004-06-09,06.00.00,,954.0,-200.0,,660.0,-200.0,938.0,-200.0,1342.0,728.0,,,,2004-06-09 06:00:00
2004-06-09,07.00.00,,1120.0,-200.0,,890.0,-200.0,728.0,-200.0,1546.0,1035.0,,,,2004-06-09 07:00:00
2004-06-09,08.00.00,,1096.0,-200.0,,921.0,-200.0,716.0,-200.0,1534.0,988.0,,,,2004-06-09 08:00:00
2004-06-09,09.00.00,,1058.0,-200.0,,898.0,-200.0,749.0,-200.0,1470.0,977.0,,,,2004-06-09 09:00:00
2004-06-09,10.00.00,,977.0,-200.0,,800.0,-200.0,843.0,-200.0,1372.0,778.0,,,,2004-06-09 10:00:00
2004-06-09,11.00.00,,977.0,-200.0,,840.0,-200.0,827.0,-200.0,1390.0,736.0,,,,2004-06-09 11:00:00
2004-06-09,12.00.00,,943.0,-200.0,,777.0,-200.0,880.0,-200.0,1333.0,632.0,,,,2004-06-09 12:00:00
2004-06-09,13.00.00,,964.0,-200.0,,814.0,-200.0,850.0,-200.0,1369.0,689.0,,,,2004-06-09 13:00:00
2004-06-09,14.00.00,,953.0,-200.0,,781.0,-200.0,889.0,-200.0,1356.0,641.0,,,,2004-06-09 14:00:00
2004-06-09,15.00.00,,967.0,-200.0,,814.0,-200.0,854.0,-200.0,1385.0,703.0,,,,2004-06-09 15:00:00
2004-06-09,16.00.00,,996.0,-200.0,,843.0,-200.0,840.0,-200.0,1394.0,765.0,,,,2004-06-09 16:00:00
2004-06-09,17.00.00,,1091.0,-200.0,,1039.0,-200.0,699.0,-200.0,1586.0,923.0,,,,2004-06-09 17:00:00
2004-06-09,18.00.00,,1114.0,-200.0,,1101.0,-200.0,663.0,-200.0,1632.0,1057.0,,,,2004-06-09 18:00:00
2004-06-09,19.00.00,,1133.0,-200.0,,1101.0,-200.0,647.0,-200.0,1669.0,1105.0,,,,2004-06-09 19:00:00
2004-06-09,20.00.00,,1031.0,-200.0,,921.0,-200.0,731.0,-200.0,1490.0,897.0,,,,2004-06-09 20:00:00
2004-06-09,21.00.00,,952.0,-200.0,,787.0,-200.0,856.0,-200.0,1342.0,723.0,,,,2004-06-09 21:00:00
2004-06-09,22.00.00,,949.0,-200.0,,804.0,-200.0,835.0,-200.0,1365.0,740.0,,,,2004-06-09 22:00:00
2004-06-09,23.00.00,,932.0,-200.0,,752.0,-200.0,889.0,-200.0,1310.0,687.0,,,,2004-06-09 23:00:00
2004-07-09,00.00.00,,966.0,-200.0,,774.0,-200.0,859.0,-200.0,1352.0,644.0,,,,2004-07-09 00:00:00
2004-07-09,01.00.00,,888.0,-200.0,,653.0,-200.0,973.0,-200.0,1272.0,497.0,,,,2004-07-09 01:00:00
2004-07-09,02.00.00,,847.0,-200.0,,634.0,-200.0,1012.0,-200.0,1258.0,525.0,,,,2004-07-09 02:00:00
2004-07-09,03.00.00,,856.0,-200.0,,687.0,-200.0,955.0,-200.0,1260.0,726.0,,,,2004-07-09 03:00:00
2004-07-09,04.00.00,,881.0,-200.0,,735.0,-200.0,876.0,-200.0,1308.0,783.0,,,,2004-07-09 04:00:00
2004-07-09,05.00.00,,882.0,-200.0,,711.0,-200.0,936.0,-200.0,1310.0,741.0,,,,2004-07-09 05:00:00
2004-07-09,06.00.00,,1016.0,-200.0,,888.0,169.0,776.0,64.0,1485.0,1040.0,,,,2004-07-09 06:00:00
2004-07-09,07.00.00,,1228.0,-200.0,,1113.0,231.0,628.0,72.0,1719.0,1324.0,,,,2004-07-09 07:00:00
2004-07-09,08.00.00,,1311.0,-200.0,,1350.0,232.0,529.0,73.0,1957.0,1486.0,,,,2004-07-09 08:00:00
2004-07-09,09.00.00,,1081.0,-200.0,,983.0,145.0,703.0,64.0,1546.0,1079.0,,,,2004-07-09 09:00:00
2004-07-09,10.00.00,,1104.0,-200.0,,993.0,170.0,705.0,74.0,1539.0,1081.0,,,,2004-07-09 10:00:00
2004-07-09,11.00.00,,991.0,-200.0,,898.0,214.0,787.0,89.0,1412.0,806.0,,,,2004-07-09 11:00:00
2004-07-09,12.00.00,,1008.0,-200.0,,980.0,-200.0,755.0,-200.0,1465.0,825.0,,,,2004-07-09 12:00:00
2004-07-09,13.00.00,,986.0,-200.0,,1005.0,-200.0,752.0,-200.0,1439.0,907.0,,,,2004-07-09 13:00:00
2004-07-09,14.00.00,,948.0,-200.0,,893.0,-200.0,828.0,-200.0,1374.0,768.0,,,,2004-07-09 14:00:00
2004-07-09,15.00.00,,919.0,-200.0,,862.0,-200.0,851.0,-200.0,1293.0,697.0,,,,2004-07-09 15:00:00
2004-07-09,16.00.00,,958.0,-200.0,,940.0,-200.0,820.0,-200.0,1380.0,728.0,,,,2004-07-09 16:00:00
2004-07-09,17.00.00,,1037.0,-200.0,,1021.0,-200.0,747.0,-200.0,1451.0,786.0,,,,2004-07-09 17:00:00
2004-07-09,18.00.00,,1120.0,-200.0,,1181.0,-200.0,653.0,-200.0,1604.0,1028.0,,,,2004-07-09 18:00:00
2004-07-09,19.00.00,,1205.0,-200.0,,1294.0,-200.0,579.0,-200.0,1744.0,1317.0,,,,2004-07-09 19:00:00
2004-07-09,20.00.00,,1172.0,-200.0,,1159.0,-200.0,597.0,-200.0,1653.0,1290.0,,,,2004-07-09 20:00:00
2004-07-09,21.00.00,,1088.0,-200.0,,1019.0,-200.0,668.0,-200.0,1554.0,1165.0,,,,2004-07-09 21:00:00
2004-07-09,22.00.00,-200.0,1055.0,-200.0,,979.0,-200.0,694.0,-200.0,1517.0,1086.0,,,,2004-07-09 22:00:00
2004-07-09,23.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2004-07-09 23:00:00
2004-08-09,00.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2004-08-09 00:00:00
2004-08-09,01.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2004-08-09 01:00:00
2004-08-09,02.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2004-08-09 02:00:00
2004-08-09,03.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2004-08-09 03:00:00
2004-08-09,04.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2004-08-09 04:00:00
2004-08-09,05.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2004-08-09 05:00:00
2004-08-09,06.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2004-08-09 06:00:00
2004-08-09,07.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2004-08-09 07:00:00
2004-08-09,08.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2004-08-09 08:00:00
2004-08-09,09.00.00,-200.0,1297.0,-200.0,,1654.0,-200.0,848.0,-200.0,1366.0,1611.0,,,,2004-08-09 09:00:00
2004-08-09,10.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2004-08-09 10:00:00
2004-08-09,11.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2004-08-09 11:00:00
2004-08-09,12.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2004-08-09 12:00:00
2004-08-09,13.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2004-08-09 13:00:00
2004-08-09,14.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2004-08-09 14:00:00
2004-08-09,15.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2004-08-09 15:00:00
2004-08-09,16.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2004-08-09 16:00:00
2004-08-09,17.00.00,,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2004-08-09 17:00:00
2004-08-09,18.00.00,4.0,1325.0,-200.0,,1266.0,477.0,926.0,188.0,1441.0,1543.0,,,,2004-08-09 18:00:00
2004-08-09,19.00.00,,1383.0,-200.0,,1406.0,502.0,824.0,176.0,1582.0,1678.0,,,,2004-08-09 19:00:00
2004-08-09,20.00.00,,1254.0,-200.0,,1241.0,420.0,873.0,163.0,1463.0,1431.0,,,,2004-08-09 20:00:00
2004-08-09,21.00.00,,1221.0,-200.0,,1174.0,344.0,874.0,155.0,1481.0,1413.0,,,,2004-08-09 21:00:00
2004-08-09,22.00.00,,1226.0,-200.0,,1138.0,307.0,862.0,146.0,1481.0,1419.0,,,,2004-08-09 22:00:00
2004-08-09,23.00.00,2.0,1100.0,-200.0,,999.0,251.0,984.0,131.0,1361.0,1145.0,,,,2004-08-09 23:00:00
2004-09-09,00.00.00,,999.0,-200.0,,879.0,180.0,1114.0,119.0,1261.0,960.0,,,,2004-09-09 00:00:00
2004-09-09,01.00.00,,980.0,-200.0,,873.0,141.0,1088.0,98.0,1258.0,949.0,,,,2004-09-09 01:00:00
2004-09-09,02.00.00,,859.0,-200.0,,698.0,105.0,1254.0,89.0,1157.0,819.0,,,,2004-09-09 02:00:00
2004-09-09,03.00.00,,814.0,-200.0,,606.0,-200.0,1370.0,-200.0,1131.0,745.0,,,,2004-09-09 03:00:00
2004-09-09,04.00.00,,806.0,-200.0,,605.0,74.0,1366.0,68.0,1132.0,725.0,,,,2004-09-09 04:00:00
2004-09-09,05.00.00,,813.0,-200.0,,631.0,91.0,1327.0,65.0,1108.0,710.0,,,,2004-09-09 05:00:00
2004-09-09,06.00.00,,889.0,-200.0,,760.0,143.0,1224.0,81.0,1213.0,806.0,,,,2004-09-09 06:00:00
2004-09-09,07.00.00,3.0,1200.0,-200.0,,1246.0,553.0,798.0,136.0,1574.0,1416.0,,,,2004-09-09 07:00:00
2004-09-09,08.00.00,,1289.0,-200.0,,1335.0,542.0,724.0,130.0,1681.0,1521.0,,,,2004-09-09 08:00:00
2004-09-09,09.00.00,,1355.0,-200.0,,1333.0,590.0,741.0,157.0,1691.0,1605.0,,,,2004-09-09 09:00:00
2004-09-09,10.00.00,,1277.0,-200.0,,1292.0,590.0,800.0,171.0,1626.0,1481.0,,,,2004-09-09 10:00:00
2004-09-09,11.00.00,,1156.0,-200.0,,1142.0,387.0,907.0,143.0,1490.0,1188.0,,,,2004-09-09 11:00:00
2004-09-09,12.00.00,,1054.0,-200.0,,1071.0,252.0,1006.0,116.0,1380.0,940.0,,,,2004-09-09 12:00:00
2004-09-09,13.00.00,2.0,1096.0,-200.0,,1083.0,310.0,971.0,129.0,1430.0,986.0,,,,2004-09-09 13:00:00
2004-09-09,14.00.00,,1160.0,-200.0,,1185.0,396.0,873.0,168.0,1522.0,1162.0,,,,2004-09-09 14:00:00
2004-09-09,15.00.00,,1148.0,-200.0,,1149.0,329.0,924.0,152.0,1473.0,1047.0,,,,2004-09-09 15:00:00
2004-09-09,16.00.00,,1166.0,-200.0,,1186.0,393.0,878.0,175.0,1500.0,1180.0,,,,2004-09-09 16:00:00
2004-09-09,17.00.00,,1315.0,-200.0,,1370.0,522.0,794.0,212.0,1689.0,1399.0,,,,2004-09-09 17:00:00
2004-09-09,18.00.00,,1425.0,-200.0,,1605.0,631.0,660.0,220.0,1920.0,2321.0,,,,2004-09-09 18:00:00
2004-09-09,19.00.00,,1329.0,-200.0,,1360.0,435.0,704.0,175.0,1768.0,1894.0,,,,2004-09-09 19:00:00
2004-09-09,20.00.00,,1299.0,-200.0,,1197.0,407.0,763.0,165.0,1688.0,1606.0,,,,2004-09-09 20:00:00
2004-09-09,21.00.00,2.0,1123.0,-200.0,,1015.0,255.0,845.0,136.0,1470.0,1297.0,,,,2004-09-09 21:00:00
2004-09-09,22.00.00,,1089.0,-200.0,,1024.0,180.0,831.0,111.0,1452.0,1182.0,,,,2004-09-09 22:00:00
2004-09-09,23.00.00,,1081.0,-200.0,,950.0,186.0,876.0,114.0,1434.0,1138.0,,,,2004-09-09 23:00:00
2004-10-09,00.00.00,,1031.0,-200.0,,871.0,147.0,950.0,96.0,1393.0,972.0,,,,2004-10-09 00:00:00
2004-10-09,01.00.00,1.0,969.0,-200.0,,787.0,101.0,1035.0,75.0,1350.0,799.0,,,,2004-10-09 01:00:00
2004-10-09,02.00.00,,881.0,-200.0,,680.0,69.0,1175.0,58.0,1251.0,630.0,,,,2004-10-09 02:00:00
2004-10-09,03.00.00,,869.0,-200.0,,638.0,-200.0,1219.0,-200.0,1213.0,586.0,,,,2004-10-09 03:00:00
2004-10-09,04.00.00,,866.0,-200.0,,644.0,49.0,1162.0,41.0,1218.0,629.0,,,,2004-10-09 04:00:00
2004-10-09,05.00.00,,895.0,-200.0,,689.0,91.0,1134.0,55.0,1250.0,709.0,,,,2004-10-09 05:00:00
2004-10-09,06.00.00,,933.0,-200.0,,786.0,144.0,1018.0,73.0,1306.0,858.0,,,,2004-10-09 06:00:00
2004-10-09,07.00.00,,1209.0,-200.0,,1163.0,430.0,762.0,108.0,1606.0,1300.0,,,,2004-10-09 07:00:00
2004-10-09,08.00.00,,1417.0,-200.0,,1511.0,606.0,587.0,147.0,1975.0,1676.0,,,,2004-10-09 08:00:00
2004-10-09,09.00.00,3.0,1227.0,-200.0,,1233.0,519.0,739.0,150.0,1594.0,1384.0,,,,2004-10-09 09:00:00
2004-10-09,10.00.00,2.0,1093.0,-200.0,,1076.0,353.0,871.0,131.0,1457.0,1125.0,,,,2004-10-09 10:00:00
2004-10-09,11.00.00,,1135.0,-200.0,,1170.0,429.0,867.0,144.0,1523.0,1189.0,,,,2004-10-09 11:00:00
2004-10-09,12.00.00,,1112.0,-200.0,,1161.0,345.0,866.0,151.0,1499.0,1088.0,,,,2004-10-09 12:00:00
2004-10-09,13.00.00,,1147.0,-200.0,,1168.0,417.0,858.0,165.0,1492.0,1118.0,,,,2004-10-09 13:00:00
2004-10-09,14.00.00,,1086.0,-200.0,,1070.0,276.0,907.0,135.0,1423.0,924.0,,,,2004-10-09 14:00:00
2004-10-09,15.00.00,,1077.0,-200.0,,1056.0,280.0,908.0,143.0,1406.0,935.0,,,,2004-10-09 15:00:00
2004-10-09,16.00.00,,1110.0,-200.0,,1098.0,365.0,882.0,153.0,1450.0,1009.0,,,,2004-10-09 16:00:00
2004-10-09,17.00.00,,1146.0,-200.0,,1125.0,363.0,846.0,149.0,1511.0,1016.0,,,,2004-10-09 17:00:00
2004-10-09,18.00.00,,1211.0,-200.0,,1194.0,393.0,797.0,164.0,1599.0,1188.0,,,,2004-10-09 18:00:00
2004-10-09,19.00.00,,1218.0,-200.0,,1221.0,385.0,755.0,180.0,1599.0,1290.0,,,,2004-10-09 19:00:00
2004-10-09,20.00.00,,1136.0,-200.0,,1082.0,307.0,824.0,159.0,1478.0,1130.0,,,,2004-10-09 20:00:00
2004-10-09,21.00.00,,1017.0,-200.0,,908.0,194.0,932.0,119.0,1354.0,880.0,,,,2004-10-09 21:00:00
2004-10-09,22.00.00,,1063.0,-200.0,,946.0,205.0,886.0,127.0,1391.0,996.0,,,,2004-10-09 22:00:00
2004-10-09,23.00.00,,1083.0,-200.0,,951.0,223.0,880.0,131.0,1393.0,1054.0,,,,2004-10-09 23:00:00
2004-11-09,00.00.00,,1077.0,-200.0,,994.0,176.0,829.0,101.0,1429.0,1081.0,,,,2004-11-09 00:00:00
2004-11-09,01.00.00,-200.0,968.0,-200.0,,823.0,-200.0,952.0,-200.0,1343.0,828.0,,,,2004-11-09 01:00:00
2004-11-09,02.00.00,-200.0,898.0,-200.0,,720.0,-200.0,1059.0,-200.0,1259.0,661.0,,,,2004-11-09 02:00:00
2004-11-09,03.00.00,-200.0,859.0,-200.0,,656.0,-200.0,1126.0,-200.0,1213.0,582.0,,,,2004-11-09 03:00:00
2004-11-09,04.00.00,-200.0,849.0,-200.0,,607.0,-200.0,1189.0,-200.0,1190.0,544.0,,,,2004-11-09 04:00:00
2004-11-09,05.00.00,-200.0,886.0,-200.0,,658.0,-200.0,1101.0,-200.0,1234.0,647.0,,,,2004-11-09 05:00:00
2004-11-09,06.00.00,-200.0,932.0,-200.0,,708.0,-200.0,1057.0,-200.0,1285.0,720.0,,,,2004-11-09 06:00:00
2004-11-09,07.00.00,-200.0,1144.0,-200.0,,1006.0,-200.0,757.0,-200.0,1535.0,1207.0,,,,2004-11-09 07:00:00
2004-11-09,08.00.00,-200.0,1222.0,-200.0,,1083.0,-200.0,729.0,-200.0,1624.0,1273.0,,,,2004-11-09 08:00:00
2004-11-09,09.00.00,-200.0,1202.0,-200.0,,989.0,-200.0,775.0,-200.0,1506.0,1303.0,,,,2004-11-09 09:00:00
2004-11-09,10.00.00,-200.0,1323.0,-200.0,,1190.0,-200.0,698.0,-200.0,1702.0,1479.0,,,,2004-11-09 10:00:00
2004-11-09,11.00.00,-200.0,1219.0,-200.0,,1074.0,-200.0,805.0,-200.0,1532.0,1191.0,,,,2004-11-09 11:00:00
